symbol,pattern,dir,entry_time,entry_price,exit_time,exit_price,lot,pnl_pt,pnl_money,reason,duration_d
USDCHF,1,SELL,2012.04.13 00:00,0.91100,2012.04.16 00:00,0.92037,0.15,-937.0,-116.97,,3.0
USDCHF,0,SELL,2012.04.13 00:00,0.91100,2012.04.16 00:00,0.92037,0.15,-937.0,-116.97,,3.0
USDCHF,1,SELL,2012.04.25 00:00,0.91044,2012.05.09 00:00,0.92406,0.15,-1362.0,-171.76,,14.0
USDCHF,1,SELL,2012.04.17 00:00,0.91512,2012.05.09 00:00,0.92406,0.15,-894.0,-114.30,,22.0
USDCHF,0,SELL,2012.04.17 00:00,0.91512,2012.05.09 00:00,0.92406,0.15,-894.0,-114.30,,22.0
USDCHF,0,SELL,2012.06.05 00:00,0.96111,2012.12.19 10:30,0.91111,0.15,5000.0,596.55,tp 0.91111,197.4
USDCHF,0,SELL,2012.06.13 00:00,0.96036,2012.12.19 11:03,0.91036,0.15,5000.0,597.62,tp 0.91036,189.5
USDCHF,1,SELL,2012.06.14 00:00,0.95563,2013.02.01 10:43,0.90562,0.15,5001.0,577.78,tp 0.90563,232.4
USDCHF,0,SELL,2012.06.07 00:00,0.95474,2013.02.01 10:59,0.90470,0.15,5004.0,577.88,tp 0.90474,239.5
USDCHF,0,SELL,2013.01.25 00:00,0.92855,2013.02.26 00:00,0.93247,0.17,-392.0,-58.88,,32.0
USDCHF,0,SELL,2013.01.11 00:00,0.91383,2013.02.26 00:00,0.93247,0.17,-1864.0,-266.30,,46.0
USDCHF,1,SELL,2012.07.02 00:00,0.94817,2013.02.26 00:00,0.93247,0.15,1570.0,164.38,,239.0
USDCHF,1,SELL,2012.06.20 00:00,0.94642,2013.02.26 00:00,0.93247,0.15,1395.0,141.37,,251.0
USDCHF,1,SELL,2013.02.28 00:00,0.92957,2013.03.01 00:00,0.93652,0.17,-695.0,-96.67,,1.0
USDCHF,1,SELL,2013.04.04 00:00,0.94533,2013.04.18 00:00,0.93275,0.17,1258.0,173.93,,14.0
USDCHF,1,SELL,2013.03.25 00:00,0.94103,2013.04.18 00:00,0.93275,0.17,828.0,112.13,,24.0
USDCHF,0,SELL,2013.03.25 00:00,0.94103,2013.04.18 00:00,0.93275,0.17,828.0,112.13,,24.0
USDCHF,0,SELL,2013.03.21 00:00,0.94510,2013.04.18 00:00,0.93275,0.17,1235.0,168.75,,28.0
USDCHF,1,SELL,2013.03.18 00:00,0.94434,2013.04.18 00:00,0.93275,0.17,1159.0,157.43,,31.0
USDCHF,0,SELL,2013.03.18 00:00,0.94434,2013.04.18 00:00,0.93275,0.17,1159.0,157.43,,31.0
USDCHF,1,SELL,2013.04.30 00:00,0.93710,2013.05.03 00:00,0.93518,0.18,192.0,27.55,,3.0
USDCHF,0,SELL,2013.04.30 00:00,0.93710,2013.05.03 00:00,0.93518,0.18,192.0,27.55,,3.0
USDCHF,1,SELL,2013.05.31 00:00,0.95329,2013.06.10 00:00,0.93724,0.18,1605.0,232.50,,10.0
USDCHF,0,SELL,2013.05.30 00:00,0.96190,2013.06.10 00:00,0.93724,0.17,2466.0,337.84,,11.0
USDCHF,0,SELL,2013.05.27 00:00,0.96183,2013.06.10 00:00,0.93724,0.17,2459.0,336.19,,14.0
USDCHF,1,SELL,2013.05.09 00:00,0.93499,2013.06.10 00:00,0.93724,0.18,-225.0,-37.06,,32.0
USDCHF,0,SELL,2013.05.09 00:00,0.93499,2013.06.10 00:00,0.93724,0.18,-225.0,-37.06,,32.0
USDCHF,1,SELL,2013.08.16 00:00,0.92575,2013.09.06 00:00,0.94510,0.19,-1935.0,-299.70,,21.0
USDCHF,0,SELL,2013.08.16 00:00,0.92575,2013.09.06 00:00,0.94510,0.19,-1935.0,-299.70,,21.0
USDCHF,0,SELL,2013.08.05 00:00,0.92893,2013.09.06 00:00,0.94510,0.19,-1617.0,-252.94,,32.0
USDCHF,1,SELL,2013.07.22 00:00,0.94130,2013.09.06 00:00,0.94510,0.19,-380.0,-65.50,,46.0
USDCHF,1,SELL,2013.07.17 00:00,0.93971,2013.09.06 00:00,0.94510,0.19,-539.0,-90.63,,51.0
USDCHF,0,SELL,2013.07.11 00:00,0.95351,2013.09.06 00:00,0.94510,0.19,841.0,120.25,,57.0
USDCHF,1,SELL,2013.09.09 00:00,0.93822,2013.12.10 14:07,0.88820,0.18,5002.0,723.38,tp 0.88822,92.6
USDCHF,0,SELL,2013.09.10 00:00,0.93224,2013.12.27 12:41,0.88214,0.18,5010.0,720.92,tp 0.88224,108.5
USDCHF,1,SELL,2013.12.30 00:00,0.89084,2014.05.19 00:00,0.89224,0.19,-140.0,-43.78,,140.0
USDCHF,0,SELL,2013.12.30 00:00,0.89084,2014.05.19 00:00,0.89224,0.19,-140.0,-43.78,,140.0
USDCHF,1,SELL,2013.10.18 00:00,0.90240,2014.05.19 00:00,0.89224,0.19,1016.0,125.02,,213.0
USDCHF,0,SELL,2013.10.18 00:00,0.90240,2014.05.19 00:00,0.89224,0.19,1016.0,125.02,,213.0
USDCHF,1,SELL,2013.10.15 00:00,0.91044,2014.05.19 00:00,0.89224,0.18,1820.0,235.95,,216.0
USDCHF,0,SELL,2013.10.08 00:00,0.90325,2014.05.19 00:00,0.89224,0.18,1101.0,129.02,,223.0
USDCHF,1,SELL,2014.06.06 00:00,0.89134,2014.07.04 00:00,0.89333,0.19,-199.0,-35.54,,28.0
