datetime,open,high,low,close,median,MA365,MA182,MA121,MA30,MA14,MA7,MA3,dMed%,d365%,d182%,d121%,d30%,d14%,d7%,d3%,a365,a182,a121,a30,a14,a7,a3,aMed,fastAvg,slowAvg,spread,spreadVel,orderScore,s14_30,s7_30,longBelow,longAbove,cluster%,vel%,acc%,vol%,crossMA365,crossMA182,crossMA121,crossMA30,crossMA14,crossMA7,crossMA3,crossMed,MA3_7,MA7_14,MA14_30,MA30_121,MA121_182,MA182_365
2012.10.23 00:00,1.30649,1.30748,1.29515,1.29838,1.29603,1.29338,1.26434,1.26014,1.29603,1.30029,1.30510,1.30239,0.1814,0.3868,2.6925,3.0343,0.1814,-0.1470,-0.5146,-0.3079,1,1,1,1,0,0,0,1,1.30259,1.27262,0.029973,-0.001344,0,1,1,1,0,1.5852,0.1991,0.0120,0.0531,0,0,0,0,-1,0,-1,0,0,1,1,1,0,0
2012.10.24 00:00,1.29840,1.29962,1.29201,1.29698,1.29621,1.29291,1.26417,1.26068,1.29621,1.30148,1.30219,1.30062,0.0595,0.3150,2.5957,2.8792,0.0595,-0.3458,-0.4004,-0.2796,1,1,1,1,0,0,0,1,1.30143,1.27259,0.028845,-0.001128,0,1,1,1,0,1.5862,0.0515,0.0256,0.0486,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2012.10.25 00:00,1.29700,1.30224,1.29265,1.29416,1.29638,1.29244,1.26393,1.26120,1.29638,1.30160,1.29966,1.29651,-0.1714,0.1328,2.3921,2.6133,-0.1714,-0.5715,-0.4233,-0.1810,1,1,1,0,0,0,0,0,1.29926,1.27252,0.026733,-0.002112,-2,1,1,1,0,1.5873,0.0633,0.0406,0.0326,0,0,0,-1,0,0,0,-1,0,0,1,1,0,0
2012.10.26 00:00,1.29415,1.29556,1.28819,1.29385,1.29500,1.29209,1.26369,1.26174,1.29668,1.30148,1.29797,1.29500,-0.0885,0.1364,2.3866,2.5448,-0.2180,-0.5863,-0.3176,-0.0885,1,1,1,0,0,0,0,0,1.29815,1.27251,0.025643,-0.001089,-2,1,1,1,0,1.5877,0.0738,0.0429,0.0161,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012.10.29 00:00,1.29244,1.29356,1.28846,1.29032,1.29278,1.29178,1.26343,1.26227,1.29663,1.30106,1.29474,1.29278,-0.1900,-0.1131,2.1283,2.2220,-0.4865,-0.8252,-0.3412,-0.1900,0,1,1,0,0,0,0,0,1.29619,1.27250,0.023695,-0.001948,-2,1,0,1,0,1.5874,0.0863,0.0587,0.0162,-1,0,0,0,0,0,0,0,0,0,1,1,0,0
2012.10.30 00:00,1.29031,1.29828,1.28853,1.29662,1.29360,1.29148,1.26329,1.26262,1.29711,1.29974,1.29439,1.29360,0.2337,0.3980,2.6387,2.6929,-0.0381,-0.2401,0.1726,0.2337,1,1,1,0,0,1,1,1,1.29591,1.27246,0.023447,-0.000249,-2,1,0,1,0,1.5869,0.0832,0.0422,0.0167,1,0,0,0,0,1,1,1,0,0,1,1,0,0
2012.10.31 00:00,1.29660,1.30199,1.29458,1.29582,1.29415,1.29115,1.26314,1.26305,1.29744,1.29817,1.29415,1.29425,0.1287,0.3617,2.5875,2.5947,-0.1250,-0.1813,0.1287,0.1210,1,1,1,0,0,1,1,1,1.29553,1.27244,0.023083,-0.000364,0,1,0,1,0,1.5863,0.1360,0.0280,0.0166,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2012.11.01 00:00,1.29581,1.29820,1.29243,1.29467,1.29426,1.29082,1.26303,1.26344,1.29758,1.29696,1.29426,1.29570,0.0320,0.2979,2.5051,2.4719,-0.2243,-0.1765,0.0320,-0.0798,1,1,1,0,0,1,0,1,1.29564,1.27243,0.023208,0.000125,0,0,0,1,0,1.5853,0.0708,0.0075,0.0164,0,0,0,0,0,0,-1,0,1,0,0,1,1,0
2012.11.02 00:00,1.29466,1.29476,1.28207,1.28333,1.29127,1.29046,1.26286,1.26379,1.29724,1.29506,1.29215,1.29127,-0.6152,-0.5529,1.6212,1.5459,-1.0721,-0.9059,-0.6827,-0.6152,0,1,1,0,0,0,0,0,1.29283,1.27237,0.020458,-0.002750,-2,0,0,1,0,1.5835,0.1256,0.0078,0.0180,-1,0,0,0,0,-1,0,-1,0,0,0,1,1,0
2012.11.05 00:00,1.28198,1.28418,1.27669,1.27967,1.29002,1.29007,1.26270,1.26426,1.29624,1.29238,1.29002,1.28589,-0.8025,-0.8059,1.3439,1.2189,-1.2783,-0.9835,-0.8025,-0.4837,0,1,1,0,0,0,0,0,1.28943,1.27234,0.017088,-0.003369,-2,0,0,0,0,1.5813,0.1328,0.0179,0.0289,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2012.11.06 00:00,1.27965,1.28260,1.27632,1.28090,1.28688,1.28979,1.26260,1.26486,1.29519,1.29063,1.28688,1.28130,-0.4645,-0.6893,1.4491,1.2682,-1.1036,-0.7540,-0.4645,-0.0312,0,1,1,0,0,0,0,0,1.28627,1.27242,0.013852,-0.003236,-2,0,0,0,0,1.5788,0.1480,0.0185,0.0367,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2012.11.07 00:00,1.28091,1.28757,1.27358,1.27705,1.28312,1.28947,1.26248,1.26538,1.29430,1.28864,1.28312,1.27921,-0.4734,-0.9630,1.1542,0.9219,-1.3330,-0.8993,-0.4734,-0.1686,0,1,1,0,0,0,0,0,1.28366,1.27244,0.011213,-0.002639,-2,0,0,0,0,1.5761,0.2419,0.2296,0.0406,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2012.11.08 00:00,1.27705,1.27754,1.27171,1.27435,1.27906,1.28907,1.26234,1.26595,1.29367,1.28666,1.27906,1.27743,-0.3682,-1.1421,0.9510,0.6635,-1.4931,-0.9566,-0.3682,-0.2414,0,1,1,0,0,0,0,0,1.28105,1.27246,0.008595,-0.002618,-2,0,0,0,0,1.5734,0.3017,0.3944,0.0421,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2012.11.09 00:00,1.27438,1.27895,1.26895,1.27106,1.27661,1.28872,1.26226,1.26649,1.29303,1.28438,1.27661,1.27415,-0.4344,-1.3704,0.6975,0.3609,-1.6989,-1.0370,-0.4344,-0.2428,0,1,1,0,0,0,0,0,1.27838,1.27249,0.005891,-0.002704,-2,0,0,0,0,1.5703,0.3246,0.3277,0.0411,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2012.11.12 00:00,1.27154,1.27385,1.26970,1.27069,1.27481,1.28840,1.26223,1.26707,1.29201,1.28242,1.27481,1.27203,-0.3232,-1.3749,0.6699,0.2854,-1.6505,-0.9144,-0.3232,-0.1056,0,1,1,0,0,0,0,0,1.27642,1.27257,0.003849,-0.002042,-2,0,0,0,0,1.5668,0.3260,0.0990,0.0439,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2012.11.13 00:00,1.27069,1.27261,1.26612,1.27017,1.27266,1.28811,1.26222,1.26759,1.29088,1.27977,1.27266,1.27064,-0.1960,-1.3930,0.6296,0.2032,-1.6046,-0.7502,-0.1960,-0.0370,0,1,1,0,0,0,0,0,1.27436,1.27264,0.001714,-0.002135,-2,0,0,0,0,1.5624,0.3327,0.0009,0.0458,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2012.11.14 00:00,1.27018,1.27758,1.27015,1.27324,1.27190,1.28783,1.26226,1.26813,1.28991,1.27751,1.27190,1.27137,0.1052,-1.1329,0.8696,0.4033,-1.2927,-0.3345,0.1052,0.1473,0,1,1,0,0,1,1,1,1.27359,1.27274,0.000854,-0.000860,-2,0,0,0,0,1.5575,0.3390,0.0035,0.0456,0,0,0,0,0,1,1,1,0,0,0,1,1,0
2012.11.15 00:00,1.27326,1.28010,1.27169,1.27801,1.27381,1.28754,1.26226,1.26869,1.28847,1.27585,1.27263,1.27381,0.3300,-0.7404,1.2474,0.7345,-0.8119,0.1695,0.4224,0.3300,0,1,1,0,1,1,1,1,1.27410,1.27283,0.001263,0.000409,0,0,0,0,0,1.5521,0.2839,0.0181,0.0463,0,0,0,0,1,0,0,0,1,0,0,1,1,0
2012.11.16 00:00,1.27801,1.27837,1.26905,1.27418,1.27493,1.28726,1.26221,1.26922,1.28678,1.27493,1.27326,1.27514,-0.0590,-1.0158,0.9480,0.3907,-0.9788,-0.0590,0.0724,-0.0755,0,1,1,0,0,1,0,0,1.27444,1.27290,0.001547,0.000284,0,0,0,0,0,1.5470,0.1137,0.0443,0.0399,0,0,0,0,-1,0,-1,-1,1,0,0,1,1,0
2012.11.19 00:00,1.27411,1.28188,1.27396,1.27808,1.27477,1.28697,1.26229,1.26980,1.28547,1.27477,1.27474,1.27676,0.2594,-0.6909,1.2507,0.6518,-0.5748,0.2594,0.2623,0.1036,0,1,1,0,1,1,1,1,1.27542,1.27302,0.002399,0.000852,0,0,0,0,0,1.5422,0.0058,0.0415,0.0439,0,0,0,0,1,0,1,1,1,0,0,1,1,0
2012.11.20 00:00,1.27806,1.28276,1.27646,1.28134,1.27697,1.28677,1.26247,1.27056,1.28452,1.27482,1.27697,1.27787,0.3422,-0.4217,1.4948,0.8484,-0.2473,0.5117,0.3422,0.2718,0,1,1,0,1,1,1,1,1.27655,1.27327,0.003286,0.000887,2,0,0,0,0,1.5376,0.0194,0.0495,0.0355,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2012.11.21 00:00,1.28134,1.28324,1.27359,1.28268,1.27886,1.28657,1.26269,1.27138,1.28343,1.27538,1.27886,1.28070,0.2989,-0.3022,1.5828,0.8889,-0.0588,0.5724,0.2989,0.1546,0,1,1,0,1,1,1,1,1.27831,1.27355,0.004766,0.001480,2,0,0,0,0,1.5330,0.0341,0.0511,0.0265,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2012.11.22 00:00,1.28269,1.28983,1.28269,1.28800,1.28086,1.28643,1.26298,1.27232,1.28296,1.27674,1.28086,1.28401,0.5578,0.1220,1.9813,1.2323,0.3927,0.8815,0.5578,0.3110,1,1,1,1,1,1,1,1,1.28054,1.27391,0.006627,0.001861,2,0,0,0,0,1.5284,0.0704,0.0703,0.0251,1,0,0,1,0,0,0,0,1,1,0,1,1,0
2012.11.23 00:00,1.28799,1.29896,1.28677,1.29729,1.28298,1.28630,1.26331,1.27327,1.28298,1.27937,1.28548,1.28932,1.1157,0.8544,2.6895,1.8866,1.1157,1.4008,0.9189,0.6179,1,1,1,1,1,1,1,1,1.28472,1.27429,0.010429,0.003803,2,0,1,0,0,1.5241,0.3189,0.1897,0.0330,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2012.11.26 00:00,1.29731,1.30053,1.29435,1.29934,1.28321,1.28617,1.26371,1.27409,1.28321,1.28223,1.28973,1.29488,1.2569,1.0241,2.8198,1.9818,1.2569,1.3342,0.7451,0.3447,1,1,1,1,1,1,1,1,1.28895,1.27465,0.014292,0.003862,2,0,1,0,0,1.5199,0.3376,0.3319,0.0410,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2012.11.27 00:00,1.29931,1.30077,1.29150,1.29369,1.28458,1.28597,1.26415,1.27480,1.28320,1.28458,1.29220,1.29677,0.7088,0.6000,2.3370,1.4819,0.8171,0.7088,0.1153,-0.2378,1,1,1,1,1,1,0,1,1.29119,1.27497,0.016213,0.001921,4,1,1,0,0,1.5159,0.3335,0.3917,0.0445,0,0,0,0,0,0,-1,0,1,1,1,1,1,0
2012.11.28 00:00,1.29369,1.29606,1.28796,1.29496,1.28578,1.28578,1.26460,1.27560,1.28342,1.28676,1.29466,1.29600,0.7142,0.7142,2.4004,1.5180,0.8995,0.6375,0.0235,-0.0800,1,1,1,1,1,1,0,1,1.29247,1.27533,0.017144,0.000931,4,1,1,0,0,1.5115,0.3318,0.4690,0.0492,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2012.11.29 00:00,1.29499,1.30125,1.29385,1.29765,1.28562,1.28562,1.26503,1.27638,1.28346,1.28872,1.29659,1.29543,0.9359,0.9359,2.5789,1.6668,1.1054,0.6929,0.0821,0.1711,1,1,1,1,1,1,1,1,1.29358,1.27567,0.017907,0.000763,2,1,1,0,0,1.5063,0.3187,0.1060,0.0517,0,0,0,0,0,0,1,0,0,1,1,1,1,0
2012.11.30 00:00,1.29763,1.30267,1.29679,1.29848,1.28546,1.28546,1.26541,1.27724,1.28358,1.29115,1.29682,1.29703,1.0129,1.0129,2.6137,1.6626,1.1606,0.5676,0.1277,0.1118,1,1,1,1,1,1,1,1,1.29500,1.27604,0.018965,0.001058,4,1,1,0,0,1.5002,0.3122,0.0091,0.0537,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2012.12.03 00:00,1.29934,1.30751,1.29882,1.30587,1.28533,1.28533,1.26588,1.27825,1.28409,1.29393,1.29813,1.30067,1.5982,1.5982,3.1593,2.1606,1.6960,0.9228,0.5962,0.4001,1,1,1,1,1,1,1,1,1.29758,1.27649,0.021090,0.002125,4,1,1,0,0,1.4939,0.3267,0.0029,0.0570,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2012.12.04 00:00,1.30584,1.31073,1.30453,1.30935,1.28527,1.28520,1.26628,1.27907,1.28527,1.29673,1.30126,1.30457,1.8731,1.8789,3.4015,2.3676,1.8731,0.9731,0.6216,0.3667,1,1,1,1,1,1,1,1,1.30085,1.27685,0.024004,0.002914,4,1,1,1,0,1.4875,0.3348,0.0024,0.0654,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2012.12.05 00:00,1.30934,1.31253,1.30596,1.30701,1.28652,1.28510,1.26667,1.27984,1.28652,1.29916,1.30367,1.30741,1.5928,1.7051,3.1846,2.1230,1.5928,0.6039,0.2560,-0.0306,1,1,1,1,1,1,0,1,1.30342,1.27720,0.026213,0.002209,4,1,1,1,0,1.4812,0.3326,0.0086,0.0680,0,0,0,0,0,0,-1,0,1,1,1,1,1,0
2012.12.06 00:00,1.30702,1.30857,1.29500,1.29571,1.28719,1.28493,1.26701,1.28048,1.28719,1.29993,1.30328,1.30402,0.6618,0.8388,2.2649,1.1892,0.6618,-0.3250,-0.5811,-0.6375,1,1,1,1,0,0,0,1,1.30241,1.27748,0.024938,-0.001275,4,1,1,1,0,1.4748,0.3218,0.0050,0.0601,0,0,0,0,-1,-1,0,0,1,1,1,1,1,0
2012.12.07 00:00,1.29573,1.29718,1.28769,1.29261,1.28790,1.28484,1.26737,1.28113,1.28790,1.29947,1.30211,1.29844,0.3659,0.6048,1.9915,0.8962,0.3659,-0.5277,-0.7296,-0.4493,1,1,1,1,0,0,0,1,1.30001,1.27778,0.022227,-0.002711,2,1,1,1,0,1.4680,0.3041,0.0103,0.0535,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2012.12.10 00:00,1.28992,1.29458,1.28855,1.29400,1.28879,1.28480,1.26771,1.28186,1.28879,1.29893,1.29974,1.29411,0.4041,0.7158,2.0740,0.9471,0.4041,-0.3798,-0.4413,-0.0082,1,1,1,1,0,0,0,1,1.29759,1.27812,0.019468,-0.002759,2,1,1,1,0,1.4610,0.1446,0.0435,0.0490,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2012.12.11 00:00,1.29400,1.30140,1.29283,1.30078,1.29014,1.28481,1.26805,1.28269,1.29014,1.29964,1.29802,1.29580,0.8245,1.2427,2.5811,1.4106,0.8245,0.0876,0.2125,0.3846,1,1,1,1,1,1,1,1,1.29782,1.27852,0.019303,-0.000165,0,1,1,1,0,1.4538,0.1400,0.0509,0.0426,0,0,0,0,1,1,1,0,0,0,1,1,1,0
2012.12.12 00:00,1.30080,1.30960,1.29951,1.30698,1.29179,1.28483,1.26839,1.28353,1.29179,1.30084,1.29802,1.30059,1.1757,1.7238,3.0422,1.8266,1.1757,0.4717,0.6906,0.4916,1,1,1,1,1,1,1,1,1.29982,1.27892,0.020896,0.001592,2,1,1,1,0,1.4470,0.1293,0.0429,0.0433,0,0,0,0,0,0,0,0,1,0,1,1,1,0
2012.12.13 00:00,1.30700,1.30998,1.30405,1.30745,1.29349,1.28485,1.26873,1.28440,1.29349,1.30182,1.30036,1.30507,1.0795,1.7593,3.0517,1.7943,1.0795,0.4322,0.5449,0.1824,1,1,1,1,1,1,1,1,1.30242,1.27933,0.023092,0.002197,2,1,1,1,0,1.4406,0.1357,0.0211,0.0461,0,0,0,0,0,0,0,0,1,0,1,1,1,0
2012.12.14 00:00,1.30748,1.31727,1.30657,1.31622,1.29544,1.28491,1.26919,1.28541,1.29544,1.30360,1.30509,1.31022,1.6041,2.4368,3.7058,2.3968,1.6041,0.9682,0.8531,0.4582,1,1,1,1,1,1,1,1,1.30630,1.27984,0.026465,0.003373,4,1,1,1,0,1.4344,0.3179,0.0312,0.0507,0,0,0,0,0,0,0,0,1,1,1,1,1,0
