datetime,open,high,low,close,median,MA365,MA182,MA121,MA30,MA14,MA7,MA3,dMed%,d365%,d182%,d121%,d30%,d14%,d7%,d3%,a365,a182,a121,a30,a14,a7,a3,aMed,fastAvg,slowAvg,spread,spreadVel,orderScore,s14_30,s7_30,longBelow,longAbove,cluster%,vel%,acc%,vol%,cluPct,velPct,accPct,volPct,crossMA365,crossMA182,crossMA121,crossMA30,crossMA14,crossMA7,crossMA3,crossMed,MA3_7,MA7_14,MA14_30,MA30_121,MA121_182,MA182_365
2011.05.27 00:00,1.63834,1.65118,1.63793,1.65056,1.62529,1.57794,1.60469,1.62374,1.63561,1.62529,1.62924,1.63881,1.5547,4.6022,2.8584,1.6519,0.9143,1.5547,1.3085,0.7172,1,1,1,1,1,1,1,1,1.63111,1.60212,0.028991,0.005785,4,0,0,1,0,0.8551,0.1316,0.0665,0.0334,0.258,0.409,0.508,0.198,0,0,0,0,0,0,0,0,1,1,0,1,1,1
2011.05.30 00:00,1.64820,1.65102,1.64490,1.64725,1.62804,1.57865,1.60540,1.62436,1.63486,1.62804,1.63635,1.64552,1.1796,4.3457,2.6070,1.4091,0.7577,1.1796,0.6662,0.1051,1,1,1,1,1,1,1,1,1.63664,1.60280,0.033836,0.004845,4,0,1,1,0,0.9505,0.2266,0.1020,0.0322,0.345,0.552,0.627,0.163,0,0,0,0,0,0,0,0,1,1,0,1,1,1
2011.05.31 00:00,1.64731,1.65461,1.64229,1.64500,1.63006,1.57934,1.60608,1.62504,1.63371,1.63006,1.64173,1.64760,0.9166,4.1574,2.4231,1.2282,0.6909,0.9166,0.1989,-0.1580,1,1,1,1,1,1,0,1,1.63980,1.60349,0.036311,0.002475,4,0,1,1,0,0.9867,0.2263,0.1248,0.0308,0.361,0.552,0.687,0.127,0,0,0,0,0,0,-1,0,1,1,0,1,1,1
2011.06.01 00:00,1.64501,1.64949,1.63199,1.63208,1.63159,1.58000,1.60663,1.62540,1.63223,1.63159,1.64273,1.64144,0.0297,3.2964,1.5840,0.4112,-0.0094,0.0297,-0.6482,-0.5704,1,1,1,0,1,0,0,1,1.63859,1.60401,0.034581,-0.001730,2,0,1,1,0,0.9139,0.2261,0.1241,0.0292,0.306,0.544,0.675,0.119,0,0,0,-1,0,-1,0,0,0,1,0,1,1,1
2011.06.02 00:00,1.63207,1.64170,1.63041,1.63665,1.63171,1.58074,1.60723,1.62567,1.63171,1.63300,1.64231,1.63791,0.3025,3.5372,1.8307,0.6757,0.3025,0.2233,-0.3445,-0.0769,1,1,1,1,1,0,0,1,1.63774,1.60454,0.033198,-0.001382,4,1,1,1,0,0.8720,0.2255,0.1097,0.0285,0.274,0.540,0.639,0.107,0,0,0,1,0,0,0,0,0,1,1,1,1,1
2011.06.03 00:00,1.63665,1.64363,1.62869,1.64237,1.63141,1.58149,1.60773,1.62594,1.63141,1.63496,1.64067,1.63703,0.6718,3.8495,2.1548,1.0104,0.6718,0.4535,0.1036,0.3260,1,1,1,1,1,1,1,1,1.63755,1.60505,0.032500,-0.000698,4,1,1,1,0,0.8538,0.1891,0.0642,0.0297,0.258,0.496,0.492,0.135,0,0,0,0,0,1,1,0,0,1,1,1,1,1
2011.06.06 00:00,1.64243,1.64592,1.63398,1.63529,1.63124,1.58222,1.60822,1.62619,1.63124,1.63731,1.63828,1.63810,0.2482,3.3539,1.6835,0.5593,0.2482,-0.1236,-0.1824,-0.1717,1,1,1,1,0,0,0,1,1.63790,1.60555,0.032353,-0.000147,4,1,1,1,0,0.8500,0.1179,0.0006,0.0306,0.258,0.381,0.004,0.139,0,0,0,0,-1,-1,-1,0,0,1,1,1,1,1
2011.06.07 00:00,1.63528,1.64705,1.63232,1.64365,1.63158,1.58296,1.60874,1.62657,1.63158,1.63987,1.63801,1.64044,0.7397,3.8341,2.1700,1.0500,0.7397,0.2304,0.3444,0.1959,1,1,1,1,1,1,1,1,1.63944,1.60609,0.033349,0.000996,4,1,1,1,0,0.8760,0.0942,-0.0187,0.0356,0.286,0.270,0.214,0.294,0,0,0,0,1,1,1,0,1,0,1,1,1,1
2011.06.08 00:00,1.64371,1.64454,1.63477,1.63930,1.63158,1.58361,1.60919,1.62690,1.63158,1.64109,1.63945,1.63941,0.4730,3.5164,1.8711,0.7625,0.4730,-0.1091,-0.0093,-0.0069,1,1,1,1,0,0,0,1,1.63999,1.60657,0.033419,0.000070,2,1,1,1,0,0.8778,0.0922,-0.0590,0.0373,0.290,0.262,0.476,0.369,0,0,0,0,-1,-1,-1,0,0,0,1,1,1,1
2011.06.09 00:00,1.63930,1.64653,1.63579,1.63694,1.63159,1.58432,1.60965,1.62724,1.63159,1.64091,1.63951,1.63996,0.3281,3.3216,1.6954,0.5960,0.3281,-0.2419,-0.1568,-0.1844,1,1,1,1,0,0,0,1,1.64013,1.60707,0.033058,-0.000360,4,1,1,1,0,0.8683,0.1254,-0.0637,0.0391,0.282,0.417,0.500,0.437,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2011.06.10 00:00,1.63688,1.63817,1.62192,1.62224,1.63098,1.58489,1.60997,1.62738,1.63098,1.63808,1.63548,1.63283,-0.5357,2.3566,0.7618,-0.3160,-0.5357,-0.9668,-0.8098,-0.6484,1,1,0,0,0,0,0,0,1.63546,1.60742,0.028047,-0.005012,2,1,1,1,0,0.7370,0.0886,-0.0490,0.0337,0.143,0.242,0.417,0.230,0,0,-1,-1,0,0,0,-1,0,0,1,1,1,1
2011.06.13 00:00,1.62349,1.63879,1.62144,1.63744,1.63138,1.58550,1.61038,1.62771,1.63138,1.63710,1.63591,1.63221,0.3714,3.2761,1.6806,0.5975,0.3714,0.0210,0.0933,0.3206,1,1,1,1,1,1,1,1,1.63507,1.60786,0.027209,-0.000837,2,1,1,1,0,0.7148,0.0086,-0.0193,0.0333,0.135,0.016,0.218,0.218,0,0,1,1,1,1,1,1,0,0,1,1,1,1
2011.06.14 00:00,1.63743,1.64409,1.63546,1.63748,1.63221,1.58614,1.61084,1.62814,1.63221,1.63634,1.63468,1.63239,0.3229,3.2369,1.6537,0.5737,0.3229,0.0694,0.1713,0.3120,1,1,1,1,1,1,1,1,1.63447,1.60837,0.026097,-0.001112,2,1,1,1,0,0.6852,0.0386,-0.0278,0.0376,0.127,0.079,0.294,0.389,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2011.06.15 00:00,1.63748,1.63823,1.61673,1.61780,1.63038,1.58666,1.61133,1.62830,1.63212,1.63492,1.63038,1.63091,-0.7716,1.9623,0.4017,-0.6451,-0.8775,-1.0469,-0.7716,-0.8036,1,1,0,0,0,0,0,0,1.63207,1.60877,0.023302,-0.002795,4,1,0,1,0,0.6278,0.0330,-0.0357,0.0377,0.103,0.067,0.361,0.393,0,0,-1,-1,-1,-1,-1,-1,1,0,1,1,1,1
2011.06.16 00:00,1.61781,1.62239,1.60776,1.61681,1.62635,1.58718,1.61174,1.62835,1.63176,1.63293,1.62635,1.62403,-0.5868,1.8665,0.3147,-0.7089,-0.9160,-0.9873,-0.5868,-0.4446,1,1,0,0,0,0,0,0,1.62777,1.60909,0.018680,-0.004622,2,1,0,0,0,0.6156,0.0104,-0.0450,0.0375,0.095,0.028,0.417,0.389,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2011.06.17 00:00,1.61670,1.61944,1.60930,1.61613,1.62513,1.58773,1.61222,1.62844,1.63173,1.63031,1.62513,1.61691,-0.5539,1.7890,0.2423,-0.7560,-0.9560,-0.8697,-0.5539,-0.0484,1,1,0,0,0,0,0,0,1.62412,1.60946,0.014655,-0.004025,0,0,0,0,0,0.6471,0.0461,-0.0357,0.0367,0.131,0.111,0.365,0.357,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2011.06.20 00:00,1.61608,1.62339,1.61084,1.62022,1.62169,1.58827,1.61276,1.62848,1.63162,1.62880,1.62169,1.61772,-0.0905,2.0119,0.4626,-0.5071,-0.6989,-0.5268,-0.0905,0.1545,1,1,0,0,0,0,1,0,1.62274,1.60983,0.012902,-0.001753,0,0,0,0,0,0.6180,0.0148,-0.0465,0.0329,0.099,0.052,0.429,0.210,0,0,0,0,0,0,1,0,0,0,0,1,1,1
2011.06.21 00:00,1.62020,1.62516,1.61668,1.62366,1.62000,1.58876,1.61335,1.62846,1.63166,1.62680,1.61892,1.62000,0.2257,2.1967,0.6390,-0.2948,-0.4903,-0.1931,0.2925,0.2257,1,1,0,0,0,1,1,1,1.62191,1.61019,0.011720,-0.001182,2,0,0,0,0,0.5810,-0.0337,-0.0767,0.0232,0.095,0.079,0.575,0.040,0,0,0,0,0,1,0,1,1,0,0,1,1,1
2011.06.22 00:00,1.62366,1.62610,1.60593,1.60657,1.61682,1.58920,1.61387,1.62828,1.63143,1.62353,1.61668,1.61682,-0.6338,1.0929,-0.4523,-1.3332,-1.5236,-1.0446,-0.6252,-0.6338,1,0,0,0,0,0,0,0,1.61901,1.61045,0.008558,-0.003162,2,0,0,0,0,0.5609,-0.0427,-0.0881,0.0219,0.067,0.111,0.615,0.032,0,-1,0,0,0,-1,-1,-1,1,0,0,1,1,1
2011.06.23 00:00,1.60660,1.60668,1.59375,1.60159,1.61432,1.58957,1.61432,1.62813,1.63068,1.61999,1.61363,1.61061,-0.7888,0.7562,-0.7888,-1.6304,-1.7837,-1.1361,-0.7464,-0.5598,1,0,0,0,0,0,0,0,1.61474,1.61068,0.004069,-0.004489,0,0,0,0,0,0.5752,-0.0662,-0.0305,0.0246,0.091,0.187,0.313,0.056,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2011.06.24 00:00,1.60161,1.60451,1.59510,1.59570,1.61472,1.58990,1.61472,1.62784,1.62925,1.61734,1.60955,1.60129,-1.1778,0.3646,-1.1778,-1.9744,-2.0592,-1.3380,-0.8604,-0.3489,1,0,0,0,0,0,0,0,1.60939,1.61082,-0.001429,-0.005498,0,0,0,0,0,0.6520,-0.1520,-0.1020,0.0334,0.151,0.500,0.643,0.238,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2011.06.27 00:00,1.59610,1.60102,1.59127,1.59858,1.61345,1.59026,1.61516,1.62767,1.62742,1.61345,1.60522,1.59862,-0.9219,0.5231,-1.0263,-1.7870,-1.7723,-0.9219,-0.4137,-0.0027,1,0,0,0,0,0,0,0,1.60577,1.61103,-0.005262,-0.003833,-2,0,0,0,0,0.6742,-0.2574,-0.1370,0.0421,0.159,0.655,0.742,0.540,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2011.06.28 00:00,1.59861,1.60413,1.59116,1.59939,1.60964,1.59067,1.61564,1.62753,1.62510,1.60964,1.60037,1.59789,-0.6371,0.5483,-1.0058,-1.7288,-1.5819,-0.6371,-0.0610,0.0939,1,0,0,0,0,0,1,0,1.60263,1.61128,-0.008644,-0.003382,-2,0,0,0,0,0.7041,-0.4022,-0.1714,0.0532,0.175,0.790,0.766,0.702,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2011.06.29 00:00,1.59938,1.60732,1.59692,1.60622,1.60849,1.59101,1.61607,1.62729,1.62323,1.60849,1.60030,1.60140,-0.1409,0.9558,-0.6098,-1.2950,-1.0480,-0.1409,0.3702,0.3012,1,0,0,0,0,1,1,0,1.60339,1.61146,-0.008067,0.000577,0,0,0,0,0,0.6563,-0.5022,-0.0815,0.0572,0.155,0.873,0.579,0.758,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2011.06.30 00:00,1.60622,1.61176,1.59717,1.60403,1.60721,1.59134,1.61655,1.62704,1.62137,1.60721,1.60078,1.60321,-0.1978,0.7974,-0.7742,-1.4141,-1.0695,-0.1978,0.2028,0.0509,1,0,0,0,0,1,1,0,1.60374,1.61164,-0.007906,0.000162,0,0,0,0,0,0.6188,-0.4590,-0.0225,0.0609,0.115,0.837,0.246,0.794,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2011.07.01 00:00,1.60404,1.60951,1.59876,1.60681,1.60628,1.59170,1.61690,1.62674,1.62022,1.60628,1.60301,1.60569,0.0332,0.9492,-0.6239,-1.2254,-0.8277,0.0332,0.2373,0.0700,1,0,0,0,1,1,1,1,1.60499,1.61178,-0.006791,0.001114,0,0,0,0,0,0.5645,-0.0674,-0.0196,0.0581,0.075,0.187,0.206,0.762,0,0,0,0,1,0,0,1,1,0,0,0,1,1
2011.07.04 00:00,1.60605,1.61391,1.60527,1.60897,1.60660,1.59206,1.61737,1.62653,1.61896,1.60515,1.60508,1.60660,0.1473,1.0619,-0.5192,-1.0798,-0.6173,0.2379,0.2421,0.1473,1,0,0,0,1,1,1,1,1.60561,1.61199,-0.006376,0.000416,0,0,0,0,0,0.5385,-0.0085,-0.0114,0.0508,0.052,0.016,0.151,0.643,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2011.07.05 00:00,1.60902,1.61270,1.59897,1.60612,1.60730,1.59241,1.61773,1.62630,1.61732,1.60340,1.60643,1.60730,-0.0734,0.8613,-0.7174,-1.2407,-0.6922,0.1698,-0.0193,-0.0734,1,0,0,0,1,0,0,0,1.60571,1.61214,-0.006433,-0.000058,2,0,0,0,0,0.5253,0.1092,-0.0108,0.0496,0.052,0.365,0.147,0.631,0,0,0,0,0,-1,-1,-1,1,1,0,0,1,1
2011.07.06 00:00,1.60617,1.60899,1.59473,1.60011,1.60521,1.59273,1.61811,1.62606,1.61572,1.60275,1.60521,1.60507,-0.3176,0.4634,-1.1123,-1.5961,-0.9659,-0.1648,-0.3176,-0.3088,1,0,0,0,0,0,0,0,1.60434,1.61230,-0.007959,-0.001525,0,0,0,0,0,0.5281,0.1078,0.0415,0.0488,0.056,0.357,0.365,0.607,0,0,0,0,-1,0,0,0,0,1,0,0,1,1
2011.07.07 00:00,1.60011,1.60169,1.59460,1.59671,1.60374,1.59308,1.61850,1.62584,1.61358,1.60226,1.60374,1.60098,-0.4386,0.2279,-1.3464,-1.7918,-1.0457,-0.3466,-0.4386,-0.2667,1,0,0,0,0,0,0,0,1.60233,1.61247,-0.010145,-0.002186,0,0,0,0,0,0.5487,-0.0735,0.0932,0.0470,0.071,0.226,0.615,0.591,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2011.07.08 00:00,1.59678,1.60766,1.59307,1.60568,1.60352,1.59348,1.61889,1.62568,1.61205,1.60326,1.60352,1.60083,0.1348,0.7658,-0.8163,-1.2301,-0.3954,0.1508,0.1348,0.3028,1,0,0,0,1,1,1,1,1.60254,1.61268,-0.010145,-0.000000,0,0,0,0,0,0.5261,-0.0656,0.0018,0.0421,0.056,0.179,0.024,0.504,0,0,0,0,1,1,1,1,0,1,0,0,1,1
2011.07.11 00:00,1.60299,1.60412,1.58815,1.59074,1.60248,1.59376,1.61915,1.62550,1.60995,1.60248,1.59987,1.59771,-0.7325,-0.1894,-1.7548,-2.1385,-1.1935,-0.7325,-0.5708,-0.4362,0,0,0,0,0,0,0,0,1.60002,1.61280,-0.012784,-0.002639,-2,0,0,0,0,0.5640,-0.1666,-0.0264,0.0350,0.095,0.532,0.266,0.270,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,1,1
2011.07.12 00:00,1.59074,1.59469,1.57807,1.59330,1.60187,1.59402,1.61941,1.62533,1.60864,1.60187,1.59731,1.59657,-0.5349,-0.0449,-1.6122,-1.9709,-0.9535,-0.5349,-0.2509,-0.2050,0,0,0,0,0,0,0,0,1.59858,1.61292,-0.014336,-0.001551,-2,0,0,0,0,0.5840,-0.0954,-0.0249,0.0265,0.135,0.317,0.250,0.083,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2011.07.13 00:00,1.59331,1.61710,1.59078,1.61710,1.60296,1.59430,1.61974,1.62533,1.60771,1.60296,1.60071,1.60038,0.8823,1.4304,-0.1627,-0.5061,0.5838,0.8823,1.0242,1.0448,1,0,0,1,1,1,1,1,1.60135,1.61312,-0.011771,0.002564,-2,0,0,0,0,0.5115,-0.0454,-0.0252,0.0248,0.040,0.111,0.258,0.063,1,0,0,1,1,1,1,1,0,0,0,0,1,1
2011.07.14 00:00,1.61713,1.61925,1.60941,1.61416,1.60665,1.59462,1.61998,1.62541,1.60665,1.60397,1.60420,1.60819,0.4671,1.2253,-0.3590,-0.6921,0.4671,0.6353,0.6211,0.3714,1,0,0,1,1,1,1,1,1.60545,1.61334,-0.007884,0.003887,2,0,0,0,0,0.4516,0.0911,0.0468,0.0264,0.008,0.302,0.417,0.083,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2011.07.15 00:00,1.61430,1.61741,1.60760,1.61322,1.60645,1.59497,1.62018,1.62555,1.60645,1.60461,1.60570,1.61483,0.4217,1.1443,-0.4296,-0.7587,0.4217,0.5365,0.4681,-0.0995,1,0,0,1,1,1,0,1,1.60838,1.61357,-0.005187,0.002697,2,0,0,0,0,0.4916,0.0841,0.1044,0.0348,0.032,0.258,0.647,0.270,0,0,0,0,0,0,-1,0,1,1,0,0,1,1
2011.07.18 00:00,1.61174,1.61342,1.60047,1.60480,1.60852,1.59527,1.62031,1.62546,1.60590,1.60419,1.60852,1.61073,-0.2310,0.5976,-0.9570,-1.2709,-0.0685,0.0378,-0.2310,-0.3679,1,0,0,0,1,0,0,0,1.60781,1.61368,-0.005865,-0.000678,2,0,1,0,0,0.4541,0.0946,0.2735,0.0348,0.012,0.325,0.861,0.274,0,0,0,-1,0,-1,0,-1,1,1,0,0,1,1
2011.07.19 00:00,1.60479,1.61769,1.60441,1.61244,1.61015,1.59564,1.62043,1.62533,1.60573,1.60483,1.61234,1.61015,0.1420,1.0531,-0.4933,-0.7933,0.4177,0.4744,0.0060,0.1420,1,0,0,1,1,1,1,1,1.60911,1.61380,-0.004693,0.001172,0,0,1,0,0,0.4606,0.1017,0.2798,0.0389,0.024,0.345,0.861,0.417,0,0,0,1,0,1,1,1,0,1,0,0,1,1
2011.07.20 00:00,1.61244,1.61658,1.60684,1.61518,1.61081,1.59598,1.62056,1.62516,1.60550,1.60633,1.61196,1.61081,0.2715,1.2029,-0.3322,-0.6140,0.6027,0.5508,0.1998,0.2715,1,0,0,1,1,1,1,1,1.60970,1.61390,-0.004202,0.000492,2,1,1,0,0,0.4422,0.1058,0.1978,0.0407,0.008,0.369,0.802,0.468,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2011.07.21 00:00,1.61511,1.63383,1.61209,1.63170,1.61547,1.59633,1.62089,1.62510,1.60587,1.60983,1.61547,1.61977,1.0048,2.2159,0.6672,0.4064,1.6085,1.3584,1.0048,0.7363,1,1,1,1,1,1,1,1,1.61502,1.61410,0.000922,0.005123,4,1,1,0,0,0.4751,0.1070,0.2594,0.0477,0.036,0.377,0.841,0.595,0,1,1,0,0,0,0,0,1,1,1,0,1,1
2011.07.22 00:00,1.63159,1.63260,1.62642,1.62973,1.61877,1.59664,1.62112,1.62516,1.60692,1.61224,1.61877,1.62554,0.6771,2.0724,0.5314,0.2812,1.4194,1.0850,0.6771,0.2580,1,1,1,1,1,1,1,1,1.61885,1.61431,0.004542,0.003621,4,1,1,0,0,0.4943,0.1048,0.0113,0.0585,0.052,0.369,0.143,0.762,0,0,0,0,0,0,0,0,1,1,1,0,1,1
2011.07.25 00:00,1.63304,1.63309,1.62613,1.62809,1.62135,1.59691,1.62135,1.62534,1.60813,1.61597,1.62343,1.62984,0.4158,1.9528,0.4158,0.1692,1.2414,0.7499,0.2872,-0.1074,1,1,1,1,1,1,0,1,1.62308,1.61453,0.008549,0.004006,4,1,1,0,0,0.5075,0.1386,0.3816,0.0659,0.067,0.520,0.917,0.825,0,0,0,0,0,0,-1,0,1,1,1,0,1,1
2011.07.26 00:00,1.62805,1.64278,1.62651,1.64193,1.62181,1.59723,1.62181,1.62578,1.61023,1.62083,1.62933,1.63325,1.2404,2.7988,1.2404,0.9936,1.9688,1.3015,0.7736,0.5315,1,1,1,1,1,1,1,1,1.62780,1.61494,0.012865,0.004317,4,1,1,0,0,0.5291,0.2799,0.1218,0.0778,0.099,0.710,0.694,0.952,0,0,0,0,0,0,1,0,1,1,1,0,1,1
2011.07.27 00:00,1.64193,1.64380,1.63076,1.63303,1.62243,1.59750,1.62213,1.62617,1.61179,1.62243,1.63290,1.63435,0.6535,2.2238,0.6718,0.4220,1.3176,0.6535,0.0082,-0.0808,1,1,1,1,1,1,0,1,1.62989,1.61527,0.014623,0.001758,4,1,1,0,0,0.5458,0.3918,0.5288,0.0775,0.111,0.817,0.960,0.940,0,0,0,0,0,0,-1,0,1,1,1,0,1,1
2011.07.28 00:00,1.63305,1.63825,1.62945,1.63695,1.62471,1.59777,1.62247,1.62659,1.61350,1.62471,1.63395,1.63730,0.7536,2.4523,0.8923,0.6372,1.4533,0.7536,0.1838,-0.0216,1,1,1,1,1,1,0,1,1.63199,1.61561,0.016377,0.001754,4,1,1,0,0,0.5636,0.4752,0.3696,0.0787,0.135,0.893,0.909,0.956,0,0,0,0,0,0,0,0,1,1,1,0,1,1
2011.07.29 00:00,1.63694,1.64695,1.62609,1.64192,1.62698,1.59797,1.62290,1.62698,1.61512,1.62758,1.63638,1.63730,0.9183,2.7501,1.1718,0.9183,1.6591,0.8812,0.3383,0.2822,1,1,1,1,1,1,1,1,1.63375,1.61595,0.017802,0.001425,4,1,1,0,0,0.5730,0.5104,0.1361,0.0717,0.167,0.925,0.726,0.865,0,0,0,0,0,0,1,0,1,1,1,0,1,1
2011.08.01 00:00,1.63904,1.64745,1.62372,1.63062,1.62729,1.59811,1.62313,1.62729,1.61633,1.63016,1.63689,1.63650,0.2048,2.0341,0.4615,0.2048,0.8840,0.0283,-0.3830,-0.3591,1,1,1,1,1,0,0,1,1.63452,1.61618,0.018339,0.000537,2,1,1,0,0,0.5791,0.4084,0.0457,0.0662,0.179,0.825,0.401,0.817,0,0,0,0,0,-1,-1,0,0,1,1,0,1,1
2011.08.02 00:00,1.63067,1.63284,1.62233,1.62819,1.62749,1.59827,1.62324,1.62749,1.61730,1.63173,1.63414,1.63358,0.0433,1.8723,0.3047,0.0433,0.6731,-0.2172,-0.3642,-0.3297,1,1,1,1,0,0,0,1,1.63315,1.61633,0.016819,-0.001520,2,1,1,0,0,0.5323,0.1052,-0.0346,0.0609,0.103,0.365,0.325,0.770,0,0,0,0,-1,0,0,0,0,1,1,0,1,1
2011.08.03 00:00,1.62816,1.64381,1.62505,1.64372,1.62784,1.59848,1.62344,1.62784,1.61888,1.63459,1.63628,1.63418,0.9754,2.8303,1.2492,0.9754,1.5342,0.5587,0.4547,0.5840,1,1,1,1,1,1,1,1,1.63501,1.61659,0.018428,0.001609,2,1,1,0,0,0.5638,0.1030,-0.0344,0.0538,0.147,0.349,0.321,0.679,0,0,0,0,1,1,1,0,0,1,1,0,1,1
2011.08.04 00:00,1.64365,1.64376,1.62410,1.62591,1.62780,1.59860,1.62354,1.62780,1.61978,1.63401,1.63407,1.63261,-0.1163,1.7083,0.1462,-0.1163,0.3782,-0.4957,-0.4995,-0.4102,1,1,0,1,0,0,0,0,1.63356,1.61665,0.016916,-0.001513,2,1,1,0,0,0.5157,0.0656,-0.0840,0.0502,0.083,0.171,0.587,0.611,0,0,-1,0,-1,-1,-1,-1,0,1,1,0,1,1
2011.08.05 00:00,1.62591,1.63952,1.62275,1.63890,1.62787,1.59879,1.62375,1.62787,1.62155,1.63493,1.63347,1.63618,0.6773,2.5088,0.9329,0.6773,1.0702,0.2431,0.3325,0.1664,1,1,1,1,1,1,1,1,1.63486,1.61681,0.018051,0.001136,2,1,1,0,0,0.5308,0.0524,-0.1107,0.0439,0.107,0.111,0.671,0.504,0,0,1,0,1,1,1,1,1,0,1,0,1,1
2011.08.08 00:00,1.64539,1.64704,1.62974,1.63096,1.62787,1.59897,1.62391,1.62787,1.62310,1.63521,1.63354,1.63192,0.1900,2.0008,0.4344,0.1900,0.4841,-0.2601,-0.1577,-0.0590,1,1,1,1,0,0,0,1,1.63356,1.61691,0.016644,-0.001407,0,1,1,0,0,0.4800,0.0478,-0.0892,0.0379,0.040,0.111,0.611,0.357,0,0,0,0,-1,-1,-1,0,0,0,1,0,1,1
2011.08.09 00:00,1.63098,1.64088,1.61759,1.63271,1.62781,1.59923,1.62410,1.62781,1.62433,1.63429,1.63444,1.63419,0.3012,2.0933,0.5299,0.3012,0.5158,-0.0967,-0.1058,-0.0906,1,1,1,1,0,0,0,1,1.63431,1.61705,0.017259,0.000615,2,1,1,0,0,0.4849,0.0530,-0.0353,0.0274,0.044,0.123,0.337,0.103,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2011.08.10 00:00,1.63281,1.63297,1.61228,1.61304,1.62557,1.59945,1.62413,1.62756,1.62535,1.63229,1.62830,1.62557,-0.7708,0.8498,-0.6827,-0.8923,-0.7571,-1.1794,-0.9374,-0.7708,1,0,0,0,0,0,0,0,1.62872,1.61705,0.011676,-0.005583,0,1,1,0,0,0.3448,-0.0172,-0.1202,0.0222,0.004,0.060,0.698,0.044,0,-1,-1,-1,0,0,0,-1,0,0,1,0,1,1
2011.08.11 00:00,1.61304,1.62417,1.61101,1.62331,1.62671,1.59970,1.62424,1.62754,1.62671,1.63093,1.62778,1.62302,-0.2090,1.4761,-0.0574,-0.2597,-0.2090,-0.4671,-0.2749,0.0179,1,0,0,0,0,0,1,0,1.62724,1.61716,0.010086,-0.001590,0,1,1,0,0,0.3450,-0.0163,-0.0912,0.0214,0.008,0.056,0.611,0.028,0,0,0,0,0,0,1,0,0,0,1,0,1,1
2011.08.12 00:00,1.62331,1.63118,1.61658,1.62748,1.62550,1.59994,1.62445,1.62755,1.62718,1.62948,1.62550,1.62128,0.1218,1.7215,0.1866,-0.0041,0.0184,-0.1230,0.1218,0.3826,1,1,0,1,0,1,1,1,1.62542,1.61731,0.008109,-0.001977,0,1,0,0,0,0.3388,-0.0201,-0.0751,0.0264,0.004,0.067,0.536,0.095,0,1,0,1,0,1,0,1,0,0,1,0,1,1
2011.08.15 00:00,1.62865,1.64086,1.62546,1.63854,1.62759,1.60025,1.62472,1.62759,1.62829,1.63028,1.62702,1.62978,0.6728,2.3928,0.8507,0.6728,0.6295,0.5069,0.7083,0.5377,1,1,1,1,1,1,1,1,1.62902,1.61752,0.011504,0.003394,4,1,0,0,0,0.3191,-0.0170,-0.0527,0.0230,0.004,0.063,0.429,0.052,0,0,1,0,1,0,0,0,1,0,1,1,1,1
2011.08.16 00:00,1.63851,1.64753,1.63230,1.64492,1.62946,1.60058,1.62497,1.62773,1.62973,1.63195,1.62946,1.63698,0.9489,2.7703,1.2279,1.0558,0.9320,0.7948,0.9489,0.4850,1,1,1,1,1,1,1,1,1.63280,1.61776,0.015035,0.003532,4,1,0,1,0,0.3978,0.0532,-0.0242,0.0226,0.020,0.143,0.218,0.052,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2011.08.17 00:00,1.64490,1.65898,1.63520,1.65392,1.63196,1.60095,1.62532,1.62804,1.63196,1.63297,1.63763,1.64579,1.3454,3.3089,1.7598,1.5893,1.3454,1.2830,0.9945,0.4938,1,1,1,1,1,1,1,1,1.63880,1.61810,0.020696,0.005661,6,1,1,1,0,0.5435,0.0936,0.0468,0.0266,0.147,0.341,0.405,0.115,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2011.08.18 00:00,1.65394,1.65530,1.64225,1.65024,1.63368,1.60132,1.62557,1.62826,1.63368,1.63540,1.64302,1.64969,1.0136,3.0550,1.5174,1.3500,1.0136,0.9073,0.4394,0.0331,1,1,1,1,1,1,1,1,1.64271,1.61838,0.024321,0.003625,6,1,1,1,0,0.6380,0.2743,0.0607,0.0269,0.282,0.690,0.484,0.123,0,0,0,0,0,0,0,0,1,1,1,1,1,1
