datetime,open,high,low,close,median,MA365,MA182,MA121,MA30,MA14,MA7,MA3,dMed%,d365%,d182%,d121%,d30%,d14%,d7%,d3%,a365,a182,a121,a30,a14,a7,a3,aMed,fastAvg,slowAvg,spread,spreadVel,orderScore,s14_30,s7_30,longBelow,longAbove,cluster%,vel%,acc%,vol%,cluPct,velPct,accPct,volPct,crossMA365,crossMA182,crossMA121,crossMA30,crossMA14,crossMA7,crossMA3,crossMed,MA3_7,MA7_14,MA14_30,MA30_121,MA121_182,MA182_365
2019.11.01 00:00,1.11512,1.11718,1.11281,1.11651,1.11354,1.12388,1.11442,1.10961,1.10714,1.11267,1.11354,1.11555,0.2667,-0.6555,0.1873,0.6220,0.8467,0.3453,0.2667,0.0861,0,1,1,1,1,1,1,1,1.11392,1.11597,-0.002050,0.001246,0,1,1,0,0,0.3135,0.1569,0.0158,0.0311,0.056,0.734,0.230,0.679,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2019.11.04 00:00,1.11680,1.11755,1.11249,1.11285,1.11411,1.12378,1.11437,1.10943,1.10788,1.11245,1.11411,1.11484,-0.1135,-0.9723,-0.1362,0.3083,0.4482,0.0355,-0.1135,-0.1782,0,0,1,1,1,0,0,0,1.11380,1.11586,-0.002056,-0.000006,0,1,1,0,0,0.2976,0.1433,0.0553,0.0238,0.040,0.710,0.563,0.337,0,-1,0,0,0,-1,-1,-1,1,1,1,0,0,0
2019.11.05 00:00,1.11281,1.11403,1.10636,1.10739,1.11225,1.12365,1.11428,1.10926,1.10832,1.11195,1.11338,1.11225,-0.4370,-1.4469,-0.6181,-0.1682,-0.0839,-0.4097,-0.5378,-0.4370,0,0,0,0,0,0,0,0,1.11252,1.11573,-0.003202,-0.001146,-2,1,1,0,0,0.2798,0.0269,0.0679,0.0229,0.020,0.091,0.607,0.258,0,0,-1,-1,-1,0,0,0,0,1,1,0,0,0
2019.11.06 00:00,1.10743,1.10930,1.10649,1.10666,1.11131,1.12351,1.11418,1.10909,1.10876,1.11131,1.11171,1.10897,-0.4184,-1.4997,-0.6750,-0.2187,-0.1891,-0.4184,-0.4544,-0.2080,0,0,0,0,0,0,0,0,1.11066,1.11559,-0.004929,-0.001727,-2,1,1,0,0,0.2904,-0.0466,-0.0031,0.0210,0.032,0.202,0.056,0.135,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2019.11.07 00:00,1.10656,1.10917,1.10360,1.10502,1.10969,1.12336,1.11406,1.10890,1.10919,1.11076,1.10969,1.10636,-0.4205,-1.6330,-0.8111,-0.3503,-0.3755,-0.5169,-0.4205,-0.1208,0,0,0,0,0,0,0,0,1.10893,1.11544,-0.006507,-0.001578,-2,1,1,0,0,0.3056,-0.0751,-0.0386,0.0218,0.060,0.369,0.464,0.167,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2019.11.08 00:00,1.10494,1.10556,1.10168,1.10198,1.10941,1.12323,1.11389,1.10864,1.10941,1.11016,1.10678,1.10455,-0.6695,-1.8920,-1.0694,-0.6007,-0.6695,-0.7368,-0.4337,-0.2330,0,0,0,0,0,0,0,0,1.10716,1.11525,-0.008090,-0.001583,-2,1,0,0,0,0.3517,-0.0873,-0.2166,0.0241,0.111,0.496,0.885,0.361,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2019.11.11 00:00,1.10226,1.10430,1.10164,1.10330,1.10949,1.12312,1.11374,1.10838,1.10953,1.10949,1.10487,1.10343,-0.5581,-1.7643,-0.9378,-0.4588,-0.5616,-0.5581,-0.1421,-0.0121,0,0,0,0,0,0,0,0,1.10593,1.11508,-0.009150,-0.001060,-4,0,0,0,0,0.3824,-0.0941,-0.2669,0.0270,0.151,0.540,0.929,0.536,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019.11.12 00:00,1.10327,1.10386,1.10025,1.10090,1.10847,1.12303,1.11359,1.10808,1.10941,1.10847,1.10357,1.10206,-0.6834,-1.9710,-1.1399,-0.6483,-0.7672,-0.6834,-0.2421,-0.1053,0,0,0,0,0,0,0,0,1.10470,1.11490,-0.010202,-0.001052,-4,0,0,0,0,0.4166,-0.1056,-0.2867,0.0324,0.190,0.595,0.944,0.742,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019.11.13 00:00,1.10088,1.10204,1.09954,1.10070,1.10780,1.12292,1.11344,1.10780,1.10932,1.10705,1.10238,1.10163,-0.6405,-1.9792,-1.1446,-0.6405,-0.7775,-0.5732,-0.1524,-0.0847,0,0,0,0,0,0,0,0,1.10369,1.11472,-0.011035,-0.000833,-4,0,0,0,0,0.4466,-0.1163,-0.2702,0.0359,0.226,0.635,0.933,0.821,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019.11.14 00:00,1.10057,1.10276,1.09890,1.10208,1.10758,1.12281,1.11333,1.10758,1.10927,1.10574,1.10179,1.10123,-0.4965,-1.8466,-1.0103,-0.4965,-0.6484,-0.3309,0.0261,0.0775,0,0,0,0,0,1,1,0,1.10292,1.11457,-0.011654,-0.000619,-4,0,0,0,0,0.4728,-0.1195,-0.0444,0.0384,0.246,0.647,0.516,0.869,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2019.11.15 00:00,1.10227,1.10568,1.10146,1.10524,1.10738,1.12271,1.11325,1.10738,1.10918,1.10461,1.10244,1.10267,-0.1933,-1.5557,-0.7192,-0.1933,-0.3556,0.0569,0.2536,0.2328,0,0,0,0,1,1,1,0,1.10324,1.11444,-0.011201,0.000453,-2,0,0,0,0,0.4568,-0.1136,-0.0103,0.0397,0.234,0.623,0.155,0.897,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2019.11.18 00:00,1.10477,1.10900,1.10477,1.10721,1.10714,1.12257,1.11317,1.10714,1.10895,1.10405,1.10323,1.10484,0.0059,-1.3686,-0.5359,0.0059,-0.1566,0.2864,0.3611,0.2142,0,0,1,0,1,1,1,1,1.10404,1.11430,-0.010259,0.000943,-2,0,0,0,0,0.4204,-0.0526,0.0049,0.0415,0.198,0.234,0.079,0.925,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2019.11.19 00:00,1.10716,1.10840,1.10628,1.10783,1.10698,1.12243,1.11311,1.10698,1.10854,1.10409,1.10461,1.10676,0.0768,-1.3006,-0.4744,0.0768,-0.0639,0.3386,0.2913,0.0967,0,0,1,0,1,1,1,1,1.10515,1.11417,-0.009018,0.001240,0,0,0,0,0,0.3693,-0.0540,0.0060,0.0398,0.143,0.238,0.099,0.901,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2019.11.20 00:00,1.10782,1.10814,1.10530,1.10725,1.10743,1.12231,1.11305,1.10682,1.10819,1.10415,1.10592,1.10743,-0.0163,-1.3422,-0.5212,0.0386,-0.0845,0.2807,0.1201,-0.0163,0,0,1,0,1,1,0,0,1.10583,1.11406,-0.008228,0.000790,0,0,0,0,0,0.3438,-0.0545,0.0308,0.0368,0.107,0.242,0.397,0.845,0,0,0,0,0,0,-1,-1,1,1,0,1,0,0
2019.11.21 00:00,1.10725,1.10970,1.10523,1.10588,1.10699,1.12219,1.11296,1.10672,1.10789,1.10424,1.10668,1.10699,-0.1000,-1.4531,-0.6358,-0.0756,-0.1811,0.1488,-0.0725,-0.1000,0,0,0,0,1,0,0,0,1.10597,1.11395,-0.007985,0.000243,0,0,0,0,0,0.3277,-0.0558,0.0418,0.0318,0.087,0.250,0.484,0.734,0,0,-1,0,0,-1,0,0,1,1,0,1,0,0
2019.11.22 00:00,1.10585,1.10875,1.10146,1.10196,1.10658,1.12204,1.11281,1.10658,1.10738,1.10423,1.10603,1.10503,-0.4174,-1.7895,-0.9753,-0.4174,-0.4898,-0.2060,-0.3676,-0.2778,0,0,0,0,0,0,0,0,1.10510,1.11381,-0.008714,-0.000729,-2,0,0,0,0,0.3479,-0.0389,0.0413,0.0289,0.115,0.167,0.472,0.599,0,0,0,0,-1,0,0,0,0,1,0,1,0,0
2019.11.25 00:00,1.10161,1.10322,1.10036,1.10117,1.10642,1.12191,1.11267,1.10642,1.10696,1.10402,1.10482,1.10300,-0.4749,-1.8491,-1.0340,-0.4749,-0.5231,-0.2583,-0.3302,-0.1662,0,0,0,0,0,0,0,0,1.10395,1.11367,-0.009723,-0.001010,-2,0,0,0,0,0.3836,-0.0586,0.0062,0.0275,0.175,0.274,0.103,0.548,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2019.11.26 00:00,1.10135,1.10255,1.10070,1.10220,1.10630,1.12180,1.11257,1.10630,1.10670,1.10415,1.10369,1.10178,-0.3708,-1.7469,-0.9319,-0.3708,-0.4063,-0.1768,-0.1352,0.0384,0,0,0,0,0,0,1,0,1.10321,1.11356,-0.010349,-0.000625,-4,0,0,0,0,0.4060,-0.0612,-0.0053,0.0240,0.202,0.290,0.083,0.353,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019.11.27 00:00,1.10198,1.10245,1.09923,1.09988,1.10613,1.12168,1.11247,1.10613,1.10624,1.10407,1.10222,1.10108,-0.5654,-1.9439,-1.1314,-0.5654,-0.5747,-0.3795,-0.2121,-0.1093,0,0,0,0,0,0,0,0,1.10246,1.11343,-0.010971,-0.000622,-4,0,0,0,0,0.4264,-0.0623,-0.0172,0.0198,0.230,0.298,0.254,0.083,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
2019.11.28 00:00,1.09992,1.10179,1.09985,1.10073,1.10577,1.12155,1.11237,1.10596,1.10577,1.10393,1.10119,1.10094,-0.4555,-1.8560,-1.0467,-0.4732,-0.4555,-0.2903,-0.0416,-0.0188,0,0,0,0,0,0,0,0,1.10202,1.11329,-0.011274,-0.000303,-6,0,0,0,1,0.4369,-0.0681,-0.0191,0.0172,0.250,0.333,0.274,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.11.29 00:00,1.10073,1.10282,1.09812,1.10183,1.10517,1.12140,1.11226,1.10590,1.10517,1.10359,1.10116,1.10081,-0.3021,-1.7452,-0.9374,-0.3677,-0.3021,-0.1598,0.0607,0.0924,0,0,0,0,0,1,1,0,1.10186,1.11318,-0.011328,-0.000054,-6,0,0,0,1,0.4393,-0.0617,-0.0239,0.0159,0.254,0.294,0.317,0.040,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019.12.02 00:00,1.10227,1.10897,1.10030,1.10784,1.10484,1.12131,1.11213,1.10589,1.10484,1.10366,1.10250,1.10347,0.2718,-1.2010,-0.3859,0.1764,0.2718,0.3790,0.4847,0.3963,0,0,1,1,1,1,1,1,1.10321,1.11311,-0.009903,0.001425,-4,0,0,0,1,0.3841,-0.0488,-0.0038,0.0151,0.179,0.218,0.063,0.024,0,0,1,1,1,0,0,1,1,0,0,0,0,0
2019.12.03 00:00,1.10787,1.10935,1.10660,1.10818,1.10586,1.12120,1.11200,1.10586,1.10446,1.10369,1.10369,1.10595,0.2097,-1.1615,-0.3436,0.2097,0.3370,0.4066,0.4066,0.2016,0,0,1,1,1,1,1,1,1.10444,1.11302,-0.008577,0.001326,-2,0,0,0,0,0.3528,-0.0417,0.0033,0.0138,0.127,0.187,0.063,0.012,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.12.04 00:00,1.10812,1.11162,1.10668,1.10774,1.10572,1.12110,1.11189,1.10572,1.10423,1.10374,1.10526,1.10792,0.1829,-1.1917,-0.3733,0.1829,0.3182,0.3623,0.2240,-0.0162,0,0,1,1,1,1,0,1,1.10564,1.11290,-0.007261,0.001316,-2,0,1,0,0,0.3576,-0.0377,0.0040,0.0119,0.139,0.159,0.075,0.004,0,0,0,0,0,0,-1,0,1,1,0,0,0,0
2019.12.05 00:00,1.10773,1.11082,1.10772,1.11040,1.10720,1.12101,1.11176,1.10560,1.10436,1.10419,1.10720,1.10877,0.2892,-0.9462,-0.1222,0.4337,0.5467,0.5621,0.2892,0.1467,0,0,1,1,1,1,1,1,1.10672,1.11279,-0.006069,0.001192,-2,0,1,0,0,0.3533,-0.0324,0.0507,0.0157,0.131,0.143,0.563,0.048,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2019.12.06 00:00,1.11041,1.11097,1.10398,1.10601,1.10803,1.12088,1.11155,1.10544,1.10433,1.10460,1.10803,1.10805,-0.1827,-1.3270,-0.4983,0.0511,0.1518,0.1278,-0.1827,-0.1841,0,0,1,1,1,0,0,0,1.10689,1.11263,-0.005732,0.000337,0,1,1,0,0,0.3366,-0.0408,0.1245,0.0173,0.099,0.187,0.750,0.071,0,0,0,0,0,-1,-1,-1,1,1,1,0,0,0
2019.12.09 00:00,1.10492,1.10780,1.10492,1.10641,1.10761,1.12075,1.11136,1.10531,1.10440,1.10512,1.10775,1.10761,-0.1080,-1.2799,-0.4453,0.0993,0.1823,0.1165,-0.1208,-0.1080,0,0,1,1,1,0,0,0,1.10683,1.11248,-0.005650,0.000083,-2,1,1,0,0,0.3228,-0.0399,0.1520,0.0196,0.083,0.183,0.794,0.091,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2019.12.10 00:00,1.10634,1.10978,1.10629,1.10935,1.10726,1.12065,1.11118,1.10519,1.10473,1.10584,1.10798,1.10726,0.1891,-1.0086,-0.1647,0.3765,0.4181,0.3177,0.1235,0.1891,0,0,1,1,1,1,1,1,1.10703,1.11234,-0.005316,0.000334,-2,1,1,0,0,0.3104,0.0247,0.0041,0.0247,0.067,0.075,0.071,0.409,0,0,0,0,0,1,1,1,0,1,1,0,0,0
2019.12.11 00:00,1.10923,1.11449,1.10704,1.11300,1.10903,1.12058,1.11106,1.10509,1.10517,1.10715,1.10903,1.10959,0.3576,-0.6765,0.1747,0.7155,0.7083,0.5285,0.3576,0.3076,0,1,1,1,1,1,1,1,1.10859,1.11224,-0.003654,0.001661,2,1,1,0,0,0.3067,0.0857,0.0057,0.0297,0.063,0.480,0.095,0.635,0,1,0,0,0,0,0,0,1,1,1,1,0,0
2019.12.12 00:00,1.11294,1.11543,1.11031,1.11320,1.10959,1.12049,1.11095,1.10505,1.10573,1.10840,1.10959,1.11185,0.3250,-0.6505,0.2027,0.7377,0.6754,0.4334,0.3250,0.1214,0,1,1,1,1,1,1,1,1.10995,1.11216,-0.002215,0.001439,2,1,1,0,0,0.3104,0.1239,-0.0177,0.0336,0.075,0.667,0.258,0.786,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2019.12.13 00:00,1.11285,1.11992,1.11021,1.11187,1.11077,1.12040,1.11088,1.10502,1.10624,1.10940,1.11077,1.11269,0.0994,-0.7611,0.0894,0.6195,0.5090,0.2226,0.0994,-0.0737,0,1,1,1,1,1,0,1,1.11095,1.11210,-0.001148,0.001067,2,1,1,0,0,0.2997,0.1726,0.0028,0.0357,0.056,0.786,0.048,0.821,0,0,0,0,0,0,-1,0,1,1,1,1,0,0
2019.12.16 00:00,1.11247,1.11580,1.11226,1.11440,1.11082,1.12034,1.11082,1.10506,1.10680,1.11006,1.11236,1.11316,0.3222,-0.5298,0.3222,0.8448,0.6867,0.3913,0.1830,0.1117,0,1,1,1,1,1,1,1,1.11186,1.11207,-0.000215,0.000933,2,1,1,0,0,0.3078,0.2176,0.0298,0.0381,0.071,0.857,0.385,0.873,0,0,0,0,0,0,1,0,1,1,1,1,0,0
2019.12.17 00:00,1.11430,1.11746,1.11293,1.11508,1.11079,1.12026,1.11079,1.10513,1.10725,1.11075,1.11351,1.11378,0.3865,-0.4623,0.3865,0.8999,0.7075,0.3902,0.1410,0.1164,0,1,1,1,1,1,1,1,1.11268,1.11206,0.000619,0.000834,2,1,1,0,0,0.3141,0.2277,0.1122,0.0374,0.095,0.869,0.722,0.861,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2019.12.18 00:00,1.11490,1.11542,1.11103,1.11134,1.11111,1.12016,1.11070,1.10518,1.10743,1.11111,1.11318,1.11361,0.0211,-0.7877,0.0576,0.5578,0.3527,0.0211,-0.1651,-0.2035,0,1,1,1,1,0,0,1,1.11263,1.11201,0.000617,-0.000002,2,1,1,0,0,0.3039,0.2047,0.0497,0.0347,0.063,0.837,0.536,0.802,0,0,0,0,0,-1,-1,0,1,1,1,1,0,0
2019.12.19 00:00,1.11131,1.11443,1.11072,1.11202,1.11127,1.12006,1.11057,1.10520,1.10762,1.11127,1.11294,1.11281,0.0677,-0.7182,0.1307,0.6173,0.3968,0.0677,-0.0828,-0.0713,0,1,1,1,1,0,0,1,1.11234,1.11194,0.000397,-0.000220,0,1,1,0,0,0.2883,0.0866,0.0388,0.0293,0.028,0.476,0.456,0.599,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2019.12.20 00:00,1.11218,1.11248,1.10663,1.10764,1.11034,1.11992,1.11034,1.10519,1.10764,1.11143,1.11210,1.11033,-0.2435,-1.0967,-0.2435,0.2218,-0.0002,-0.3411,-0.4007,-0.2426,0,0,1,0,0,0,0,0,1.11129,1.11182,-0.000531,-0.000929,0,1,1,0,0,0.2610,0.0148,-0.0455,0.0266,0.008,0.036,0.520,0.496,0,-1,0,-1,-1,0,0,-1,0,1,1,1,0,0
2019.12.23 00:00,1.10767,1.10960,1.10700,1.10895,1.11011,1.11981,1.11011,1.10520,1.10778,1.11168,1.11101,1.10954,-0.1041,-0.9702,-0.1041,0.3393,0.1055,-0.2460,-0.1851,-0.0529,0,0,1,1,0,0,0,0,1.11074,1.11171,-0.000964,-0.000433,-2,1,1,0,0,0.2572,-0.0465,-0.1286,0.0220,0.004,0.206,0.750,0.214,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2019.12.24 00:00,1.10887,1.10940,1.10692,1.10863,1.10972,1.11969,1.10989,1.10514,1.10808,1.11161,1.10972,1.10841,-0.0979,-0.9878,-0.1135,0.3162,0.0492,-0.2683,-0.0979,0.0201,0,0,1,1,0,0,1,0,1.10991,1.11157,-0.001660,-0.000696,-2,1,1,0,0,0.2519,-0.0508,-0.1517,0.0183,0.004,0.230,0.790,0.075,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2019.12.26 00:00,1.10892,1.11090,1.10824,1.10969,1.10939,1.11959,1.10968,1.10513,1.10847,1.11128,1.10939,1.10909,0.0274,-0.8843,0.0008,0.4123,0.1099,-0.1433,0.0274,0.0541,0,1,1,1,0,1,1,1,1.10992,1.11147,-0.001549,0.000111,-2,1,1,0,0,0.2300,-0.0511,-0.1107,0.0181,0.004,0.238,0.710,0.075,0,1,0,0,0,1,0,1,0,0,1,1,0,0
2019.12.27 00:00,1.10975,1.11884,1.10943,1.11764,1.11051,1.11949,1.10953,1.10523,1.10917,1.11173,1.11051,1.11199,0.6420,-0.1655,0.7307,1.1227,0.7633,0.5320,0.6420,0.5084,0,1,1,1,1,1,1,1,1.11141,1.11142,-0.000012,0.001537,0,1,1,0,0,0.2478,-0.0510,-0.0591,0.0185,0.008,0.234,0.556,0.083,0,0,0,0,1,0,0,0,1,0,1,1,0,0
2019.12.30 00:00,1.11704,1.12208,1.11704,1.11991,1.11253,1.11940,1.10940,1.10537,1.11008,1.11253,1.11296,1.11575,0.6634,0.0456,0.9472,1.3153,0.8851,0.6634,0.6241,0.3731,1,1,1,1,1,1,1,1,1.11375,1.11139,0.002356,0.002368,2,1,1,0,0,0.2986,0.0781,-0.0042,0.0214,0.075,0.413,0.075,0.179,1,0,0,0,0,0,0,0,1,1,1,1,0,0
2019.12.31 00:00,1.11981,1.12392,1.11972,1.12233,1.11332,1.11931,1.10935,1.10556,1.11107,1.11332,1.11564,1.11996,0.8090,0.2695,1.1697,1.5166,1.0138,0.8090,0.5997,0.2116,1,1,1,1,1,1,1,1,1.11631,1.11141,0.004897,0.002541,2,1,1,0,0,0.3712,0.1473,0.0205,0.0254,0.238,0.722,0.262,0.452,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2020.01.02 00:00,1.12119,1.12246,1.11636,1.11726,1.11354,1.11925,1.10927,1.10577,1.11177,1.11354,1.11737,1.11983,0.3340,-0.1776,0.7206,1.0389,0.4940,0.3340,-0.0095,-0.2298,0,1,1,1,1,0,0,1,1.11691,1.11143,0.005484,0.000587,2,1,1,0,0,0.3803,0.1734,0.0955,0.0261,0.246,0.790,0.667,0.484,-1,0,0,0,0,-1,-1,0,1,1,1,1,0,0
2020.01.03 00:00,1.11717,1.11798,1.11250,1.11568,1.11397,1.11916,1.10917,1.10599,1.11212,1.11397,1.11856,1.11842,0.1531,-0.3106,0.5866,0.8760,0.3197,0.1531,-0.2578,-0.2453,0,1,1,1,1,0,0,1,1.11699,1.11144,0.005547,0.000063,0,1,1,0,0,0.3700,0.2423,0.2265,0.0261,0.238,0.901,0.885,0.484,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2020.01.06 00:00,1.11577,1.12056,1.11572,1.11969,1.11474,1.11908,1.10911,1.10625,1.11265,1.11474,1.11897,1.11754,0.4439,0.0546,0.9542,1.2151,0.6330,0.4439,0.0640,0.1921,1,1,1,1,1,1,1,1,1.11709,1.11148,0.005609,0.000062,0,1,1,0,0,0.3536,0.2713,0.1737,0.0261,0.198,0.921,0.810,0.484,1,0,0,0,0,1,1,0,0,1,1,1,0,0
2020.01.07 00:00,1.11968,1.11974,1.11336,1.11517,1.11549,1.11895,1.10905,1.10638,1.11298,1.11549,1.11803,1.11685,-0.0291,-0.3382,0.5519,0.7942,0.1963,-0.0291,-0.2555,-0.1501,0,1,1,1,0,0,0,0,1.11679,1.11146,0.005327,-0.000282,0,1,1,0,0,0.3254,0.0986,0.0531,0.0261,0.143,0.563,0.548,0.484,-1,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0
2020.01.08 00:00,1.11519,1.11682,1.11018,1.11041,1.11509,1.11882,1.10896,1.10646,1.11299,1.11564,1.11564,1.11509,-0.4197,-0.7521,0.1303,0.3567,-0.2314,-0.4689,-0.4690,-0.4197,0,1,1,0,0,0,0,0,1.11546,1.11142,0.004040,-0.001287,0,1,1,0,0,0.2779,0.0002,0.0010,0.0282,0.040,0.004,0.016,0.552,0,0,0,-1,0,0,0,0,0,1,1,1,0,0
2020.01.09 00:00,1.11053,1.11204,1.10923,1.11068,1.11320,1.11866,1.10889,1.10656,1.11320,1.11585,1.11433,1.11209,-0.2262,-0.7130,0.1617,0.3726,-0.2262,-0.4630,-0.3272,-0.1265,0,1,1,0,0,0,0,0,1.11409,1.11137,0.002720,-0.001321,-2,1,1,0,0,0.2733,-0.0342,-0.0134,0.0281,0.036,0.139,0.206,0.548,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020.01.10 00:00,1.11057,1.11292,1.10850,1.11210,1.11346,1.11851,1.10879,1.10664,1.11346,1.11609,1.11361,1.11106,-0.1218,-0.5730,0.2987,0.4932,-0.1218,-0.3572,-0.1356,0.0933,0,1,1,0,0,0,1,0,1.11359,1.11131,0.002274,-0.000446,-2,1,1,0,0,0.2786,-0.0348,-0.0523,0.0278,0.048,0.143,0.552,0.536,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2020.01.13 00:00,1.11106,1.11470,1.11106,1.11352,1.11238,1.11838,1.10870,1.10675,1.11365,1.11567,1.11238,1.11210,0.1028,-0.4348,0.4351,0.6118,-0.0113,-0.1932,0.1028,0.1277,0,1,1,0,0,1,1,1,1.11338,1.11128,0.002108,-0.000166,-2,1,0,0,0,0.2589,-0.0370,-0.1874,0.0265,0.024,0.151,0.833,0.492,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2020.01.14 00:00,1.11339,1.11446,1.11044,1.11266,1.11276,1.11825,1.10859,1.10688,1.11363,1.11495,1.11187,1.11276,-0.0090,-0.4999,0.3676,0.5220,-0.0871,-0.2054,0.0707,-0.0090,0,1,1,0,0,1,0,0,1.11319,1.11124,0.001955,-0.000152,0,1,0,0,0,0.2502,-0.0489,-0.2031,0.0278,0.012,0.242,0.857,0.536,0,0,0,0,0,0,-1,-1,1,0,1,1,0,0
2020.01.15 00:00,1.11276,1.11636,1.11185,1.11498,1.11371,1.11815,1.10850,1.10698,1.11371,1.11421,1.11279,1.11372,0.1139,-0.2834,0.5844,0.7226,0.1139,0.0687,0.1970,0.1131,0,1,1,1,1,1,1,1,1.11357,1.11121,0.002364,0.000408,0,1,0,0,0,0.2285,-0.0604,-0.0345,0.0289,0.004,0.317,0.409,0.587,0,0,0,1,1,0,1,1,1,0,1,1,0,0
2020.01.16 00:00,1.11495,1.11726,1.11280,1.11359,1.11374,1.11805,1.10845,1.10705,1.11379,1.11385,1.11337,1.11374,-0.0138,-0.3989,0.4641,0.5903,-0.0179,-0.0232,0.0198,-0.0138,0,1,1,0,0,1,0,0,1.11365,1.11118,0.002470,0.000107,0,1,0,0,0,0.2157,-0.0398,-0.0056,0.0299,0.004,0.183,0.095,0.627,0,0,0,-1,-1,0,-1,-1,1,0,1,1,0,0
2020.01.17 00:00,1.11360,1.11426,1.10863,1.10895,1.11274,1.11793,1.10834,1.10715,1.11354,1.11317,1.11274,1.11251,-0.3406,-0.8037,0.0549,0.1623,-0.4124,-0.3795,-0.3406,-0.3197,0,1,1,0,0,0,0,0,1.11281,1.11114,0.001664,-0.000806,-4,0,0,0,0,0.2138,-0.0403,-0.0055,0.0322,0.004,0.190,0.095,0.722,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
2020.01.20 00:00,1.10901,1.11023,1.10767,1.10950,1.11194,1.11783,1.10820,1.10718,1.11329,1.11216,1.11194,1.11068,-0.2191,-0.7453,0.1172,0.2096,-0.3403,-0.2388,-0.2191,-0.1062,0,1,1,0,0,0,0,0,1.11159,1.11107,0.000520,-0.001144,-4,0,0,0,0,0.2212,-0.0446,-0.0064,0.0308,0.012,0.222,0.131,0.655,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020.01.21 00:00,1.10939,1.11180,1.10810,1.10820,1.11104,1.11772,1.10809,1.10724,1.11315,1.11146,1.11104,1.10888,-0.2560,-0.8518,0.0096,0.0867,-0.4443,-0.2932,-0.2560,-0.0616,0,1,1,0,0,0,0,0,1.11046,1.11102,-0.000556,-0.001076,-4,0,0,0,0,0.2328,-0.0473,-0.0025,0.0250,0.024,0.246,0.040,0.397,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020.01.22 00:00,1.10818,1.10984,1.10702,1.10943,1.10993,1.11762,1.10801,1.10730,1.11303,1.11136,1.10993,1.10904,-0.0454,-0.7327,0.1286,0.1922,-0.3232,-0.1738,-0.0454,0.0349,0,1,1,0,0,0,1,0,1.11011,1.11098,-0.000862,-0.000306,-4,0,0,0,0,0.2273,-0.0614,-0.0179,0.0212,0.016,0.341,0.274,0.171,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020.01.23 00:00,1.10927,1.11087,1.10364,1.10578,1.10837,1.11749,1.10793,1.10735,1.11294,1.11087,1.10837,1.10780,-0.2339,-1.0482,-0.1944,-0.1414,-0.6436,-0.4583,-0.2339,-0.1826,0,0,0,0,0,0,0,0,1.10902,1.11092,-0.001909,-0.001047,-4,0,0,0,0,0.2349,-0.0760,-0.0877,0.0204,0.032,0.437,0.671,0.139,0,-1,-1,0,0,0,-1,0,0,0,0,1,0,0
2020.01.24 00:00,1.10531,1.10617,1.10198,1.10273,1.10785,1.11739,1.10785,1.10738,1.11266,1.10993,1.10713,1.10598,-0.4619,-1.3116,-0.4619,-0.4203,-0.8925,-0.6490,-0.3972,-0.2939,0,0,0,0,0,0,0,0,1.10768,1.11087,-0.003192,-0.001283,-4,0,0,0,0,0.2513,-0.0791,-0.0295,0.0180,0.044,0.456,0.373,0.075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
